participant_id,sample_id,emotion_sentence,all_timestamps,all_valence_values,all_arousal_values,emotion_sentence_clean,familiarity_rating,film,composer,song_name,year,soundtrack,director,genre,ISRC
_twp7r8zvn,/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_2,"The track has a feeling of suspense throughout. The marker here is not an indication of an emotion change, but to show when exactly I recognized the track's message to be that of a suspenseful scene",[5.95287108181094],[-0.55],[0.357],track feeling suspense marker indication emotion change exactly recognized tracks message suspenseful scene,familiar-feeling-not-familiar,Shutter Island,John Cage/Boris Berman,Root of an Unfocus,2010,1,Martin Scorsese,Mystery Thriller,HKI190020409
_twp7r8zvn,/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_2,"The track is melancholic - the track portrays a dead world or a hopeless situation, and the first marker indicates a feeling as if our heroes will not be able to succeed; this melancholy is enhanced in the timepoint marked by the second marker","[11.7670289468186, 1.89066666666666]","[-0.56, -0.19]","[-0.543, -0.363]",track melancholic track portrays dead world hopeless situation marker indicates feeling heroes able succeed melancholy enhanced timepoint marked second marker,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Biography Crime Drama,USSKB1521001
_twp7r8zvn,/audioFolder9//film-score-emotion-survey/audioFolder9/the_rubberband_man_the_spinners_avengers_infinity_sample_2,"A very upbeat track, it sounds like an ending credits song - the marker is for a change in the song structure and for a change in mood from 'being upbeat' to 'being even more upbeat'",[9.81866666666667],[0.915],[0.547],upbeat track sounds like ending credits song marker change song structure change mood upbeat upbeat,familiar-feeling-not-familiar,Avengers: Infinity War,The Spinners / Thomas Bell and Linda Creed,The Rubberband Man,2018,1,"Anthony Russo, Joe Russo",Action Adventure Sci-Fi,USAT20612256
_twp7r8zvn,a_story_about_letters_alfonso_g_aguilar_klaus_sample_2,The track opens with a lightheartedness. The first marker indicates a change wherein I felt the mood became more somber (hence the negative arousal and moderate valence). The second marker indicates a change where the mood is lighter and hopeful (hence higher arousal and valence - the valence is not that high since it's a 'hopeful' piece rather than 'happy'),"[2.25171522087328, 7.04313470600525]","[0.365, 0.55]","[-0.19, -0.185]",track opens lightheartedness marker indicates change felt mood somber negative arousal moderate valence second marker indicates change mood lighter hopeful higher arousal valence valence high hopeful piece happy,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Animation Adventure Comedy,QZ8BZ1900699
_uwmh6xcmj,/audioFolder10//film-score-emotion-survey/audioFolder10/walter_time_theodore_shapiro_jose_gonzalez_mark_graham_the_secret_life_of_walter_mitty_sample_1,Increasing optimism and warmth with a sense of mystery with third marker ,"[2.80105233113889, 8.53155184741262, 6.85973144899626, 11.0020550148355]","[0.623, 0.358, 0.543, 0.723]","[0.359, 0.544, 0.364, 0.364]",increasing optimism warmth sense mystery marker,familiar-feeling-not-familiar,The Secret Life of Walter Mitty,"Theodore Shapiro, José González, Mark Graham",Walter Time,2013,0,Ben Stiller,Drama,USSM11307318
_uwmh6xcmj,/audioFolder2//film-score-emotion-survey/audioFolder2/debris_steven_price_gravity_sample_2,Creating an exciting feel.,"[4.67083779916141, 11.678993699607]","[0.548, 0.358]","[0.729, 0.719]",creating exciting feel,familiar-feeling-not-familiar,Gravity,Steven Price,Debris ,2014,0,Alfonso Cuarón,Drama Sci-Fi Thriller,USNLR1300549
_uwmh6xcmj,/audioFolder3//film-score-emotion-survey/audioFolder3/duke_ellington_and_his_cotton_club_orchestra__jubilee_stomp__the_artist_sample_2,"The first two are cheeky and characterful, the last one is quite busy, almost like preparing for some action to come.","[9.98882771802776, 2.47667496001352, 5.81251719572491]","[0.643, 0.543, 0.723]","[0.909, 0.909, 0.919]",cheeky characterful quite busy like preparing action come,familiar,The Artist,Duke Ellington,Jubilee Stomp,2011,1,Michel Hazanavicius,Comedy Drama Romance,USSM10021604
_uwmh6xcmj,/audioFolder4//film-score-emotion-survey/audioFolder4/hungryspirit_cornel_wilczek_thomas_e_rouch_talk_to_me_sample_2,"Sense of forbidding, then a shock ","[4.76237571307026, 3.41218974251204]","[-0.567, -0.372]","[0.919, 0.914]",sense forbidding shock,familiar,Talk To Me,"Cornel Wilczek, Thomas E Rouch",Hungry Spirit,2022,0,"Danny Philippou, Michael Philippou",Horror Thriller,QMB622321007
_uwmh6xcmj,/audioFolder5//film-score-emotion-survey/audioFolder5/ludwig_goransson_tchalla_black_panther_wakanda_forever_sample_2,"Increased excitement, grandeur, and optimism. ","[3.38430839002267, 9.30430611267403, 11.0602713203713]","[0.723, 0.368, 0.168]","[0.744, 0.539, 0.549]",increased excitement grandeur optimism,familiar,Black Panther: Wakanda Forever,Ludwig Göransson,T'Challa,2018,0,Ryan Coogler,Action Adventure Sci-Fi,USHR12244875
_uwmh6xcmj,/audioFolder6//film-score-emotion-survey/audioFolder6/morality_in_darkness_jamesnewtonhoward_a_hidden_life_sample_2,Slide created sense of mystery/forbidding ,[12.0914093495725],[-0.732],[0.359],slide created sense mysteryforbidding,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Morality in Darkness,2019,0,Terrence Malick,Biography Drama Romance,USFM91900744
_uwmh6xcmj,/audioFolder7//film-score-emotion-survey/audioFolder7/souleimans_theme_fatima_al_qadiri_atlantics_sample_2,A sense of forgetfulness/nostalgia/reflection ,[5.50282204379208],[-0.547],[-0.181],sense forgetfulnessnostalgiareflection,familiar-feeling-not-familiar,Atlantics,Fatima Al Qadiri,Souleiman's Theme,2019,0,Mati Diop,Animation Adventure Comedy,FRZ811908001
_uwmh6xcmj,/audioFolder8//film-score-emotion-survey/audioFolder8/summer_montage_madeline_la_la_land_justin_hurwitz_sample_2,"Trombone always creates a slightly more reflective/mellow mood. Trumpet here is optimistic and fun, and playing together  also creates a fun atmosphere ","[1.01240372404792, 9.99220146992612, 5.08286976554006]","[0.903, 0.733, 0.553]","[0.899, 0.894, 0.739]",trombone creates slightly reflectivemellow mood trumpet optimistic fun playing creates fun atmosphere,familiar,Decision To Leave,Jung Hoon Hee and Song Chang-sik,Mist,2022,1,Park Chan-wook,Horror Mystery Thriller,USUG11600663
_uwmh6xcmj,/audioFolder9//film-score-emotion-survey/audioFolder9/the_wings_gustavo_santaolalla_brokeback_mountain_sample_2,That new colour in the chord brings life to the pattern,[8.87817545310745],[0.183],[0.199],new colour chord brings life pattern,familiar-feeling-not-familiar,Brokeback Mountain,Gustavo Santaolalla,The Wings,2006,0,Ang Lee,Horror Mystery Thriller,USUG10500521
_uwmh6xcmj,allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2,It is quite predictable. The sound at the end was quite uncomfortable which was interesting.  ,"[13.6457982797378, 5.79518992902721]","[-0.292, 0.443]","[0.284, 0.664]",quite predictable sound end quite uncomfortable interesting,definitely-familiar,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Action Drama War,DKI4A1202001
_videinyf6,/audioFolder10//film-score-emotion-survey/audioFolder10/working_the_boulder_problem_marco_beltrami_free_solo_sample_2,"overall it felt like being waiting, the three marks are whe I felt most tense. like buildig the tension","[9.14362593070444, 12.0681340016322, 6.04905165626886]","[-0.303, -0.183, 0.007]","[0.555, 0.475, 0.27]",overall felt like waiting marks whe felt tense like buildig tension,familiar-feeling-not-familiar,Free Solo,Marco Beltrami,Working The Boulder Problem,2018,0,"Jimmy Chin, Elizabeth Chai Vasarhelyi",Documentary Adventure Sport,QMQXU1800023
_videinyf6,/audioFolder2//film-score-emotion-survey/audioFolder2/bunsen_burner__ex_machinaanthony_william_tombling_cuts_sample_1,overall melancholic,"[0.781333333333336, 10.5733333333334]","[-0.208, -0.583]","[0.162, -0.013]",overall melancholic,not-sure,Ex Machina,"Anthony William Tombling, CUTS",Bunsen Burner,2014,1,Alex Garland,Drama Sci-Fi Thriller,USQ4E1501464
_videinyf6,/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_2,"first region anxious. second region calm, third region hopeful","[0.0587042855034227, 1.92914828664351, 11.0796827303284]","[-0.183, 0.347, 0.907]","[-0.188, -0.003, 0.127]",region anxious second region calm region hopeful,not-sure,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Drama,USQX92005303
_videinyf6,/audioFolder4//film-score-emotion-survey/audioFolder4/ha_dias__luca_mundaca_sample_2,happy relaxed ,[2.30933333333333],[0.352],[0.36],happy relaxed,not-sure,End of Watch,Luca Mundaca,Ha Dias,2012,1,David Ayer,Action Thriller,ushm80576997
_videinyf6,/audioFolder5//film-score-emotion-survey/audioFolder5/la_jeune_fille_en_feu_portrait_of_a_lady_on_fire_para_one_arthur_simonini_sample_2,"Firts region, expectancy/curiosity, secong region, made me feel chills ","[0.0032672682635331, 11.9667248116773]","[0.007, 0.177]","[0.097, 0.722]",firts region expectancycuriosity secong region feel chills,not-sure,Portrait of a Lady on Fire,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",La Jeune Fille en Feu,2019,0,Céline Sciamma,Drama Music,TCAEK1989483
_videinyf6,/audioFolder6//film-score-emotion-survey/audioFolder6/opening__gustavo_santaolalla_brokeback_mountain_sample_2,Just calm ,"[0.0047533275420434, 2.26109147154588]","[0.0, 0.727]","[0.0, -0.126]",just calm,not-sure,Brokeback Mountain,Gustavo Santaolalla,Opening,2006,0,Ang Lee,Horror Mystery Thriller,USUG10500518
_videinyf6,/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_1,Overrall curious,[4.52],[0.552],[0.167],overrall curious,familiar-feeling-not-familiar,Life of Pi,Mychael Danna,Skinny Vegetarian Boy,2013,0,Ang Lee,Adventure Drama Fantasy,USSM11206136
_videinyf6,/audioFolder8//film-score-emotion-survey/audioFolder8/the_batman_michaelgiacchino_sample_2,sad but moving to development,"[7.25066666666667, 2.968]","[0.357, -0.183]","[-0.075, -0.19]",sad moving development,familiar-feeling-not-familiar,The Batman,Michael Giacchino,The Batman,2022,0,Matt Reeves,Action Crime Drama,USFM91900470
_videinyf6,/audioFolder9//film-score-emotion-survey/audioFolder9/van_morrisonand_the_healing_has_begun_belfast_sample_2,"overall positive, the second region is when i felt most energetic ","[0.0, 4.52112705641619, 6.63380310458149]","[0.347, 0.067, 0.687]","[0.467, 0.627, 0.347]",overall positive second region felt energetic,not-sure,Belfast,Van Morrison,And The Healing Has Begun,2021,1,Kenneth Branagh,Biography Drama Romance,USQX91501256
_videinyf6,anna_karenin_overture_dario_marianelli_sample_2,"overall it feels like something positive that its happening, the first marker, more energetic as starting","[3.10760586874154, 8.62933333333334]","[0.547, 0.537]","[0.55, -0.01]",overall feels like positive happening marker energetic starting,familiar,Whiplash,Justin Hurwitz,Overture,2014,0,Damien Chazelle,Romance Drama,GBUM71205489
_vkc22esbd,/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_mist__jung_hoon_hee_sample_1,"The lyric ""ê·¸ì¬ëì ì´ëì"" meaning ""where is he gone"" in Korean sounds familiar to me since I'm from Korea.  According to the lyrics, I can get that the song is about missing someone. It is a sad song. On the one hand, even though it is a Korean song, it is a bit awkward. Because this song is very old, probably from the 70s. It is a style that is difficult to hear these days, and reflects the era before Korean society became affluent. I think it will probably be played in an atmosphere that my grandmother would enjoy listening to, or in a cafe with an old-fashioned atmosphere.",[1.51740506329114],[-0.68],[-0.669],lyric meaning gone korean sounds familiar im korea according lyrics song missing sad song hand korean song bit awkward song old probably s style difficult hear days reflects era korean society affluent think probably played atmosphere grandmother enjoy listening cafe oldfashioned atmosphere,familiar,Into the Wild,Eddie Vedder,Society,2007,1,Sean Penn,"Crime, Drama, Mystery",KRF012300022
_vkc22esbd,book_reviews_and_big_dates_ludwig_goransson_everything_everything_sample_2,"Good to listen to when relaxing. I want to listen to it in the bathtub when I wake up early in the morning, when I'm relaxing on the weekend, and whenever possible, when I'm alone.",[0.0037579113924049],[0.37],[-0.552],good listen relaxing want listen bathtub wake early morning im relaxing weekend possible im,familiar,"Everything, Everything",Ludwig Göransson,Book Reviews and Big Dates,2017,0,Stella Meghie,Drama Romance,USQX91701033
_w3jmue00l,/audioFolder10//film-score-emotion-survey/audioFolder10/themeofmsokudera_radwimps_your_name_sample_1,The feeling in this excerpt is quite homogenous to me. It is relaxed and contemplative.,[0.178076171875001],[0.533],[-0.376],feeling excerpt quite homogenous relaxed contemplative,never-heard-this,Your Name.,Radwimps,Theme of Ms. Okudera,2016,0,Makoto Shinkai,Animation Drama Fantasy,JPPO01618957
_w3jmue00l,/audioFolder2//film-score-emotion-survey/audioFolder2/childish_gambino__redbone_get_out_sample_2,"The tone that starts this excerpt has postive vibe to it. It is clear and suggests a positive arrival. The remainder of the piece is groovy and has a subdued positive energy. It is more energetic (the groove), however the key suggests a hint of meloncholy or vibe that isn't strictly happy.","[0.0013040364583333, 2.60519466145833]","[0.728, 0.358]","[-0.341, 0.194]",tone starts excerpt postive vibe clear suggests positive arrival remainder piece groovy subdued positive energy energetic groove key suggests hint meloncholy vibe isnt strictly happy,familiar-feeling-not-familiar,Spencer,Jonny Greenwood,Arrival,2021,0,Pablo Larraín,Horror Mystery Thriller,USYAH1600107
